Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Malaysia,Cosmetics,Offline,L,3/12/2012,361451327,3/13/2012,335,437.2,263.33,146462,88215.55,58246.45
North Korea,Personal Care,Online,M,8/16/2012,358121526,8/18/2012,4973,81.73,56.67,406443.29,281819.91,124623.38
North Korea,Cereal,Online,L,5/10/2012,756690490,5/20/2012,386,205.7,117.11,79400.2,45204.46,34195.74
India,Household,Offline,M,11/28/2011,283511912,1/12/2012,6330,668.27,502.54,4230149.1,3181078.2,1049070.9
Cambodia,Personal Care,Offline,C,2/4/2015,967906510,2/6/2015,3900,81.73,56.67,318747,221013,97734
North Korea,Snacks,Offline,C,12/6/2016,199311149,12/30/2016,9453,152.58,97.44,1442338.74,921100.32,521238.42
Bhutan,Office Supplies,Online,H,2/21/2014,214637935,3/28/2014,4989,651.21,524.96,3248886.69,2619025.44,629861.25
Thailand,Personal Care,Offline,H,1/13/2016,537363898,1/28/2016,6774,81.73,56.67,553639.02,383882.58,169756.44
Maldives,Household,Online,L,11/3/2011,359352338,12/22/2011,9197,668.27,502.54,6146079.19,4621860.38,1524218.81
Vietnam,Baby Food,Offline,M,7/15/2013,108428037,8/15/2013,5120,255.28,159.42,1307033.6,816230.4,490803.2
Maldives,Personal Care,Online,C,8/7/2012,896184241,9/26/2012,9687,81.73,56.67,791718.51,548962.29,242756.22
Philippines,Clothes,Offline,H,1/15/2012,231957709,1/18/2012,296,109.28,35.84,32346.88,10608.64,21738.24
Myanmar,Beverages,Online,L,10/26/2012,557595050,12/14/2012,3621,47.45,31.79,171816.45,115111.59,56704.86
North Korea,Meat,Offline,H,10/20/2014,960850799,12/6/2014,5958,421.89,364.69,2513620.62,2172823.02,340797.6
Maldives,Fruits,Offline,M,5/7/2014,972326791,6/21/2014,1960,9.33,6.92,18286.8,13563.2,4723.6
Maldives,Household,Online,H,7/17/2014,620827376,8/12/2014,5472,668.27,502.54,3656773.44,2749898.88,906874.56
Turkmenistan,Office Supplies,Offline,M,9/6/2014,242405021,10/20/2014,1887,651.21,524.96,1228833.27,990599.52,238233.75
Indonesia,Beverages,Offline,L,3/4/2014,145841205,3/10/2014,6508,47.45,31.79,308804.6,206889.32,101915.28
Laos,Vegetables,Offline,L,8/12/2015,845561301,9/18/2015,9234,154.06,90.93,1422590.04,839647.62,582942.42
Taiwan,Vegetables,Offline,L,2/24/2014,931111752,3/16/2014,5514,154.06,90.93,849486.84,501388.02,348098.82
Brunei,Personal Care,Offline,M,5/22/2012,991186797,6/21/2012,3054,81.73,56.67,249603.42,173070.18,76533.24
Kyrgyzstan,Snacks,Online,C,6/11/2015,201539742,7/18/2015,8943,152.58,97.44,1364522.94,871405.92,493117.02
India,Clothes,Offline,L,6/17/2017,799697673,7/30/2017,7167,109.28,35.84,783209.76,256865.28,526344.48
Sri Lanka,Beverages,Offline,L,12/31/2014,528116500,1/29/2015,263,47.45,31.79,12479.35,8360.77,4118.58
Mongolia,Clothes,Offline,L,5/4/2013,453787553,6/1/2013,4676,109.28,35.84,510993.28,167587.84,343405.44
Laos,Office Supplies,Online,M,11/4/2011,425670707,11/5/2011,4276,651.21,524.96,2784573.96,2244728.96,539845
Uzbekistan,Clothes,Online,H,12/9/2010,782733237,1/14/2011,7014,109.28,35.84,766489.92,251381.76,515108.16
Maldives,Clothes,Online,L,1/5/2011,226331508,1/22/2011,5378,109.28,35.84,587707.84,192747.52,394960.32
South Korea,Baby Food,Offline,C,9/3/2015,373385226,10/14/2015,1841,255.28,159.42,469970.48,293492.22,176478.26
North Korea,Baby Food,Online,L,1/15/2012,468932378,3/5/2012,6366,255.28,159.42,1625112.48,1014867.72,610244.76
Thailand,Cosmetics,Offline,C,11/25/2016,825220715,1/7/2017,3,437.2,263.33,1311.6,789.99,521.61
Maldives,Snacks,Offline,C,12/13/2015,967858874,1/8/2016,9804,152.58,97.44,1495894.32,955301.76,540592.56
Maldives,Office Supplies,Offline,C,2/13/2016,624505650,2/18/2016,3955,651.21,524.96,2575535.55,2076216.8,499318.75
Myanmar,Baby Food,Online,L,1/13/2014,118679225,2/5/2014,8675,255.28,159.42,2214554,1382968.5,831585.5
Nepal,Cosmetics,Online,C,1/8/2012,484793031,2/23/2012,9886,437.2,263.33,4322159.2,2603280.38,1718878.82
Philippines,Vegetables,Online,C,9/18/2012,237059485,9/30/2012,25,154.06,90.93,3851.5,2273.25,1578.25
China,Snacks,Offline,H,4/22/2011,100278413,5/8/2011,3466,152.58,97.44,528842.28,337727.04,191115.24
Maldives,Beverages,Offline,M,4/20/2013,980514609,5/19/2013,4917,47.45,31.79,233311.65,156311.43,77000.22
Indonesia,Personal Care,Online,L,8/26/2012,459981095,9/11/2012,7483,81.73,56.67,611585.59,424061.61,187523.98
Laos,Meat,Online,L,7/8/2013,727253568,8/3/2013,9347,421.89,364.69,3943405.83,3408757.43,534648.4
Thailand,Vegetables,Offline,L,2/22/2011,985355889,3/25/2011,7559,154.06,90.93,1164539.54,687339.87,477199.67
Myanmar,Cereal,Online,H,11/7/2013,280040490,11/12/2013,9059,205.7,117.11,1863436.3,1060899.49,802536.81
Vietnam,Fruits,Online,L,2/2/2017,844276845,2/27/2017,9135,9.33,6.92,85229.55,63214.2,22015.35
Mongolia,Fruits,Online,H,2/21/2016,109545981,2/22/2016,5945,9.33,6.92,55466.85,41139.4,14327.45
Myanmar,Clothes,Offline,H,7/24/2012,853400647,9/3/2012,9071,109.28,35.84,991278.88,325104.64,666174.24
Sri Lanka,Personal Care,Online,M,9/5/2015,445843493,9/21/2015,3852,81.73,56.67,314823.96,218292.84,96531.12
Nepal,Clothes,Online,C,10/14/2011,637769067,10/22/2011,8894,109.28,35.84,971936.32,318760.96,653175.36
Nepal,Cereal,Online,C,8/11/2015,253419673,9/15/2015,1368,205.7,117.11,281397.6,160206.48,121191.12
Turkmenistan,Household,Offline,M,7/31/2014,800813043,9/7/2014,7230,668.27,502.54,4831592.1,3633364.2,1198227.9
Indonesia,Snacks,Online,L,12/8/2016,990879952,1/12/2017,2252,152.58,97.44,343610.16,219434.88,124175.28
Bhutan,Household,Online,M,4/27/2013,216300475,5/30/2013,6972,668.27,502.54,4659178.44,3503708.88,1155469.56
Sri Lanka,Snacks,Offline,M,2/27/2016,802444684,4/11/2016,69,152.58,97.44,10528.02,6723.36,3804.66
Indonesia,Clothes,Offline,L,11/12/2011,303425490,12/23/2011,9200,109.28,35.84,1005376,329728,675648
Nepal,Vegetables,Online,M,10/21/2011,582314288,10/22/2011,8593,154.06,90.93,1323837.58,781361.49,542476.09
Thailand,Beverages,Offline,M,12/30/2011,297605311,2/3/2012,6880,47.45,31.79,326456,218715.2,107740.8
Japan,Office Supplies,Offline,L,7/20/2017,215037477,7/27/2017,3223,651.21,524.96,2098849.83,1691946.08,406903.75
Bangladesh,Meat,Online,H,3/25/2015,558666646,4/25/2015,730,421.89,364.69,307979.7,266223.7,41756
Maldives,Household,Offline,L,5/31/2010,527280509,6/2/2010,2875,668.27,502.54,1921276.25,1444802.5,476473.75
Myanmar,Household,Offline,M,12/12/2016,825891482,12/26/2016,8498,668.27,502.54,5678958.46,4270584.92,1408373.54
Mongolia,Household,Offline,C,10/17/2016,213789927,11/13/2016,4045,668.27,502.54,2703152.15,2032774.3,670377.85
South Korea,Baby Food,Online,M,2/6/2015,119308364,2/15/2015,4851,255.28,159.42,1238363.28,773346.42,465016.86
Maldives,Clothes,Online,M,10/26/2011,961686789,11/19/2011,3347,109.28,35.84,365760.16,119956.48,245803.68
Singapore,Vegetables,Offline,C,6/7/2016,232747352,7/20/2016,3968,154.06,90.93,611310.08,360810.24,250499.84
Indonesia,Vegetables,Online,H,8/1/2016,595594441,9/8/2016,8485,154.06,90.93,1307199.1,771541.05,535658.05
Vietnam,Baby Food,Online,H,2/3/2016,373046195,2/19/2016,1514,255.28,159.42,386493.92,241361.88,145132.04
Bhutan,Vegetables,Online,H,5/19/2013,359369075,6/20/2013,4150,154.06,90.93,639349,377359.5,261989.5
Sri Lanka,Beverages,Offline,H,10/25/2010,382497012,11/20/2010,8221,47.45,31.79,390086.45,261345.59,128740.86
Malaysia,Cereal,Offline,L,5/26/2014,496529519,5/26/2014,2974,205.7,117.11,611751.8,348285.14,263466.66
Uzbekistan,Baby Food,Online,L,11/20/2015,608872020,1/9/2016,7616,255.28,159.42,1944212.48,1214142.72,730069.76
Philippines,Snacks,Offline,M,4/8/2015,457990252,5/15/2015,8348,152.58,97.44,1273737.84,813429.12,460308.72
Myanmar,Cosmetics,Offline,M,5/18/2012,530579411,5/27/2012,9093,437.2,263.33,3975459.6,2394459.69,1580999.91
India,Vegetables,Online,L,9/20/2014,430695235,10/18/2014,1146,154.06,90.93,176552.76,104205.78,72346.98
Laos,Cosmetics,Offline,C,6/10/2016,388015067,7/21/2016,1136,437.2,263.33,496659.2,299142.88,197516.32
Kyrgyzstan,Office Supplies,Offline,H,3/16/2013,946308934,4/6/2013,2698,651.21,524.96,1756964.58,1416342.08,340622.5
Japan,Cereal,Online,H,8/19/2010,822473704,9/29/2010,7101,205.7,117.11,1460675.7,831598.11,629077.59
Laos,Fruits,Offline,H,6/26/2017,839332139,6/28/2017,5887,9.33,6.92,54925.71,40738.04,14187.67
Uzbekistan,Household,Online,L,6/29/2012,401371181,7/19/2012,3507,668.27,502.54,2343622.89,1762407.78,581215.11
Bhutan,Meat,Offline,L,3/6/2017,530045545,3/30/2017,1110,421.89,364.69,468297.9,404805.9,63492
Thailand,Household,Online,H,1/12/2015,197195422,2/19/2015,3362,668.27,502.54,2246723.74,1689539.48,557184.26
India,Clothes,Online,M,6/8/2016,249238431,6/20/2016,4045,109.28,35.84,442037.6,144972.8,297064.8
Uzbekistan,Vegetables,Online,L,11/4/2013,455262124,12/22/2013,1034,154.06,90.93,159298.04,94021.62,65276.42
Indonesia,Beverages,Online,L,4/14/2014,472044599,4/29/2014,7341,47.45,31.79,348330.45,233370.39,114960.06
Singapore,Cosmetics,Offline,C,11/27/2016,914170062,1/3/2017,2091,437.2,263.33,914185.2,550623.03,363562.17
Turkmenistan,Baby Food,Offline,M,11/22/2010,690594422,1/6/2011,1091,255.28,159.42,278510.48,173927.22,104583.26
Bhutan,Cosmetics,Offline,M,4/24/2013,628496778,5/15/2013,5018,437.2,263.33,2193869.6,1321389.94,872479.66
South Korea,Office Supplies,Offline,H,4/8/2017,234233939,5/21/2017,3883,651.21,524.96,2528648.43,2038419.68,490228.75
Bhutan,Vegetables,Online,L,6/4/2013,867325389,6/13/2013,9711,154.06,90.93,1496076.66,883021.23,613055.43
Sri Lanka,Cosmetics,Offline,L,5/25/2016,958901584,5/27/2016,9142,437.2,263.33,3996882.4,2407362.86,1589519.54
Japan,Baby Food,Online,H,10/10/2012,683421123,10/19/2012,8352,255.28,159.42,2132098.56,1331475.84,800622.72
Brunei,Fruits,Online,C,7/17/2011,516813027,7/30/2011,5314,9.33,6.92,49579.62,36772.88,12806.74
Uzbekistan,Meat,Offline,C,12/13/2012,416619431,12/26/2012,5803,421.89,364.69,2448227.67,2116296.07,331931.6
Nepal,Vegetables,Online,L,8/5/2016,958475863,9/15/2016,3162,154.06,90.93,487137.72,287520.66,199617.06
South Korea,Fruits,Online,C,8/16/2010,621471965,8/24/2010,6220,9.33,6.92,58032.6,43042.4,14990.2
Singapore,Beverages,Online,M,12/30/2010,811702811,1/22/2011,9755,47.45,31.79,462874.75,310111.45,152763.3
Bhutan,Vegetables,Offline,M,11/26/2015,782205379,1/6/2016,809,154.06,90.93,124634.54,73562.37,51072.17
Philippines,Vegetables,Online,C,1/4/2012,346488463,1/21/2012,2491,154.06,90.93,383763.46,226506.63,157256.83
Nepal,Cosmetics,Online,M,5/10/2014,934307229,5/17/2014,1126,437.2,263.33,492287.2,296509.58,195777.62
Indonesia,Clothes,Offline,L,9/9/2016,743427073,9/16/2016,5446,109.28,35.84,595138.88,195184.64,399954.24
Nepal,Household,Offline,H,10/15/2010,607033526,10/18/2010,3565,668.27,502.54,2382382.55,1791555.1,590827.45
Indonesia,Snacks,Offline,C,9/15/2014,423452842,10/17/2014,7961,152.58,97.44,1214689.38,775719.84,438969.54
Kazakhstan,Meat,Online,M,12/20/2016,132088983,1/8/2017,6920,421.89,364.69,2919478.8,2523654.8,395824
China,Vegetables,Online,L,11/26/2012,183185279,12/15/2012,7450,154.06,90.93,1147747,677428.5,470318.5
India,Beverages,Online,C,9/18/2013,812155997,9/29/2013,3862,47.45,31.79,183251.9,122772.98,60478.92
Philippines,Snacks,Online,H,1/21/2011,780021846,2/20/2011,4653,152.58,97.44,709954.74,453388.32,256566.42
Malaysia,Clothes,Offline,H,5/30/2017,248526036,6/3/2017,3232,109.28,35.84,353192.96,115834.88,237358.08
Brunei,Office Supplies,Online,C,1/17/2013,523873460,2/8/2013,4653,651.21,524.96,3030080.13,2442638.88,587441.25
South Korea,Office Supplies,Offline,L,4/28/2016,540326344,5/19/2016,3427,651.21,524.96,2231696.67,1799037.92,432658.75
Myanmar,Cosmetics,Online,C,8/5/2015,177812278,8/15/2015,7459,437.2,263.33,3261074.8,1964178.47,1296896.33
Myanmar,Fruits,Offline,H,2/22/2016,946848809,4/9/2016,2459,9.33,6.92,22942.47,17016.28,5926.19
Thailand,Meat,Online,L,12/29/2011,931859767,1/21/2012,6868,421.89,364.69,2897540.52,2504690.92,392849.6
South Korea,Household,Offline,L,3/1/2017,570583808,4/7/2017,7283,668.27,502.54,4867010.41,3659998.82,1207011.59
Thailand,Vegetables,Online,C,11/9/2012,450778758,12/11/2012,4307,154.06,90.93,663536.42,391635.51,271900.91
Philippines,Meat,Online,M,5/15/2015,886957013,5/28/2015,9145,421.89,364.69,3858184.05,3335090.05,523094
Nepal,Office Supplies,Online,M,1/21/2017,514219224,2/27/2017,7750,651.21,524.96,5046877.5,4068440,978437.5
Nepal,Cosmetics,Online,M,11/25/2014,668660390,12/8/2014,323,437.2,263.33,141215.6,85055.59,56160.01
Tajikistan,Household,Online,H,1/1/2013,641394984,1/11/2013,1884,668.27,502.54,1259020.68,946785.36,312235.32
North Korea,Personal Care,Online,L,12/29/2015,902211272,2/13/2016,3219,81.73,56.67,263088.87,182420.73,80668.14
Nepal,Cosmetics,Online,H,1/29/2013,199092280,2/1/2013,4685,437.2,263.33,2048282,1233701.05,814580.95
Uzbekistan,Beverages,Offline,C,7/10/2012,374215209,8/7/2012,7451,47.45,31.79,353549.95,236867.29,116682.66
Japan,Beverages,Online,L,12/8/2014,310543000,1/8/2015,5430,47.45,31.79,257653.5,172619.7,85033.8
Indonesia,Baby Food,Offline,C,10/31/2010,934100377,11/16/2010,9914,255.28,159.42,2530845.92,1580489.88,950356.04
Maldives,Beverages,Online,L,8/19/2011,813615119,9/22/2011,5649,47.45,31.79,268045.05,179581.71,88463.34
Bangladesh,Fruits,Offline,C,12/7/2013,909968650,12/22/2013,8800,9.33,6.92,82104,60896,21208
Maldives,Office Supplies,Offline,L,4/28/2015,333266675,6/17/2015,9870,651.21,524.96,6427442.7,5181355.2,1246087.5
Myanmar,Beverages,Online,C,12/16/2016,195258224,1/9/2017,102,47.45,31.79,4839.9,3242.58,1597.32
Laos,Clothes,Online,H,7/5/2016,162574756,7/16/2016,8338,109.28,35.84,911176.64,298833.92,612342.72
Cambodia,Clothes,Offline,M,5/29/2010,299082458,6/27/2010,4000,109.28,35.84,437120,143360,293760
Myanmar,Snacks,Online,C,8/23/2011,382409036,8/25/2011,2186,152.58,97.44,333539.88,213003.84,120536.04
Vietnam,Vegetables,Offline,C,9/24/2014,775038945,11/1/2014,102,154.06,90.93,15714.12,9274.86,6439.26
Sri Lanka,Fruits,Offline,C,6/29/2013,255310523,7/8/2013,912,9.33,6.92,8508.96,6311.04,2197.92
Sri Lanka,Fruits,Offline,M,12/28/2012,128913676,1/29/2013,7276,9.33,6.92,67885.08,50349.92,17535.16
Vietnam,Household,Offline,M,7/30/2015,349412715,8/3/2015,7842,668.27,502.54,5240573.34,3940918.68,1299654.66
South Korea,Office Supplies,Offline,C,4/20/2012,550924718,4/27/2012,9722,651.21,524.96,6331063.62,5103661.12,1227402.5
North Korea,Cereal,Online,C,3/5/2010,919277846,4/10/2010,3598,205.7,117.11,740108.6,421361.78,318746.82
Mongolia,Fruits,Offline,C,9/18/2011,838531768,10/9/2011,9039,9.33,6.92,84333.87,62549.88,21783.99
Uzbekistan,Household,Offline,L,10/17/2011,448102986,11/7/2011,2486,668.27,502.54,1661319.22,1249314.44,412004.78
Taiwan,Cosmetics,Online,M,10/18/2012,833533418,11/20/2012,9916,437.2,263.33,4335275.2,2611180.28,1724094.92
Laos,Snacks,Offline,L,8/13/2014,771138370,9/3/2014,5835,152.58,97.44,890304.3,568562.4,321741.9
Philippines,Cereal,Online,C,7/25/2011,953727281,8/10/2011,7951,205.7,117.11,1635520.7,931141.61,704379.09
Thailand,Cereal,Online,M,12/17/2016,508784425,1/30/2017,9472,205.7,117.11,1948390.4,1109265.92,839124.48
Taiwan,Meat,Online,H,4/14/2010,985875594,4/21/2010,1351,421.89,364.69,569973.39,492696.19,77277.2
Thailand,Vegetables,Offline,C,9/8/2014,836593282,9/28/2014,5398,154.06,90.93,831615.88,490840.14,340775.74
Tajikistan,Baby Food,Offline,L,8/21/2014,875516641,8/31/2014,3685,255.28,159.42,940706.8,587462.7,353244.1
Bangladesh,Snacks,Online,H,1/9/2011,555876719,1/15/2011,5129,152.58,97.44,782582.82,499769.76,282813.06
Brunei,Meat,Offline,H,3/1/2016,733135545,3/17/2016,9954,421.89,364.69,4199493.06,3630124.26,569368.8
Kazakhstan,Clothes,Online,H,1/21/2017,663819110,2/1/2017,7681,109.28,35.84,839379.68,275287.04,564092.64
Bhutan,Beverages,Offline,M,1/14/2012,968031394,1/22/2012,856,47.45,31.79,40617.2,27212.24,13404.96
Maldives,Vegetables,Offline,H,1/19/2016,806258571,2/12/2016,8683,154.06,90.93,1337702.98,789545.19,548157.79
Singapore,Fruits,Online,M,6/17/2011,192696607,7/14/2011,2063,9.33,6.92,19247.79,14275.96,4971.83
Philippines,Cereal,Online,C,5/6/2017,631752765,5/11/2017,8537,205.7,117.11,1756060.9,999768.07,756292.83
Singapore,Vegetables,Online,L,3/14/2011,904319703,3/18/2011,7151,154.06,90.93,1101683.06,650240.43,451442.63
Uzbekistan,Baby Food,Online,H,7/2/2015,415492045,8/8/2015,2184,255.28,159.42,557531.52,348173.28,209358.24
Turkmenistan,Beverages,Offline,M,9/26/2012,252016341,10/1/2012,6091,47.45,31.79,289017.95,193632.89,95385.06
North Korea,Household,Offline,L,7/4/2017,762820947,7/31/2017,4525,668.27,502.54,3023921.75,2273993.5,749928.25
Maldives,Cereal,Offline,C,9/23/2011,976836335,11/12/2011,6434,205.7,117.11,1323473.8,753485.74,569988.06
Uzbekistan,Cosmetics,Offline,M,7/31/2010,165389573,9/7/2010,1305,437.2,263.33,570546,343645.65,226900.35
Singapore,Personal Care,Offline,M,10/18/2011,293937766,12/5/2011,1572,81.73,56.67,128479.56,89085.24,39394.32
Kazakhstan,Clothes,Online,M,2/15/2011,988936746,3/18/2011,7214,109.28,35.84,788345.92,258549.76,529796.16
Taiwan,Household,Offline,H,5/27/2017,292685496,6/11/2017,997,668.27,502.54,666265.19,501032.38,165232.81
Myanmar,Cereal,Offline,L,4/22/2016,884629714,5/25/2016,446,205.7,117.11,91742.2,52231.06,39511.14
Bhutan,Cosmetics,Online,H,6/27/2014,891057574,8/5/2014,2592,437.2,263.33,1133222.4,682551.36,450671.04
Vietnam,Snacks,Online,M,6/25/2013,231104981,8/8/2013,7955,152.58,97.44,1213773.9,775135.2,438638.7
China,Snacks,Offline,C,6/5/2012,310766589,6/9/2012,1595,152.58,97.44,243365.1,155416.8,87948.3
Nepal,Clothes,Online,L,10/6/2011,340103518,11/9/2011,3044,109.28,35.84,332648.32,109096.96,223551.36
South Korea,Office Supplies,Offline,M,3/14/2017,415986859,3/25/2017,8611,651.21,524.96,5607569.31,4520430.56,1087138.75
China,Beverages,Offline,H,1/28/2016,178774440,2/29/2016,2184,47.45,31.79,103630.8,69429.36,34201.44
Vietnam,Meat,Offline,H,8/16/2011,859821212,9/4/2011,9059,421.89,364.69,3821901.51,3303726.71,518174.8
India,Snacks,Offline,M,1/30/2011,963116300,3/13/2011,6370,152.58,97.44,971934.6,620692.8,351241.8
Laos,Baby Food,Online,C,8/30/2010,797364366,9/21/2010,6690,255.28,159.42,1707823.2,1066519.8,641303.4
Malaysia,Personal Care,Offline,C,11/14/2014,824831902,11/27/2014,4944,81.73,56.67,404073.12,280176.48,123896.64
Cambodia,Vegetables,Online,H,1/4/2011,263879001,1/8/2011,6515,154.06,90.93,1003700.9,592408.95,411291.95
India,Office Supplies,Online,C,10/9/2012,174561011,11/8/2012,5337,651.21,524.96,3475507.77,2801711.52,673796.25
Taiwan,Vegetables,Offline,M,10/25/2011,481597554,11/3/2011,4273,154.06,90.93,658298.38,388543.89,269754.49
China,Household,Offline,C,1/7/2013,247264325,1/22/2013,9863,668.27,502.54,6591147.01,4956552.02,1634594.99
Laos,Meat,Online,L,8/11/2014,195959889,9/18/2014,7741,421.89,364.69,3265850.49,2823065.29,442785.2
Vietnam,Beverages,Online,L,11/1/2011,274496257,11/2/2011,8397,47.45,31.79,398437.65,266940.63,131497.02
Taiwan,Fruits,Online,H,12/29/2012,966216504,1/25/2013,3790,9.33,6.92,35360.7,26226.8,9133.9
Malaysia,Meat,Online,M,5/30/2013,338353002,6/11/2013,5027,421.89,364.69,2120841.03,1833296.63,287544.4
Brunei,Snacks,Online,L,3/12/2010,903417193,4/21/2010,78,152.58,97.44,11901.24,7600.32,4300.92
Vietnam,Cereal,Online,C,3/30/2015,929734599,4/30/2015,7983,205.7,117.11,1642103.1,934889.13,707213.97
Turkmenistan,Baby Food,Offline,L,2/21/2011,347480237,4/6/2011,5979,255.28,159.42,1526319.12,953172.18,573146.94
Philippines,Cereal,Online,H,9/20/2014,326829373,10/28/2014,4929,205.7,117.11,1013895.3,577235.19,436660.11
Thailand,Vegetables,Offline,L,8/8/2011,603796422,9/8/2011,5634,154.06,90.93,867974.04,512299.62,355674.42
North Korea,Beverages,Online,L,1/17/2015,439365851,1/23/2015,6974,47.45,31.79,330916.3,221703.46,109212.84
North Korea,Cereal,Offline,C,11/19/2016,809791791,1/7/2017,4241,205.7,117.11,872373.7,496663.51,375710.19
South Korea,Personal Care,Offline,H,1/2/2017,723798882,1/22/2017,7029,81.73,56.67,574480.17,398333.43,176146.74
Vietnam,Cosmetics,Offline,L,6/22/2017,509786927,7/5/2017,6135,437.2,263.33,2682222,1615529.55,1066692.45
Singapore,Beverages,Offline,M,3/23/2015,565278613,3/26/2015,7358,47.45,31.79,349137.1,233910.82,115226.28
Singapore,Meat,Online,L,4/30/2016,656472003,5/7/2016,3509,421.89,364.69,1480412.01,1279697.21,200714.8
Kazakhstan,Office Supplies,Online,L,12/13/2014,735649526,1/20/2015,3897,651.21,524.96,2537765.37,2045769.12,491996.25
Brunei,Baby Food,Offline,L,1/20/2010,585359990,2/18/2010,9884,255.28,159.42,2523187.52,1575707.28,947480.24
Myanmar,Beverages,Offline,M,4/8/2012,601183736,5/20/2012,2482,47.45,31.79,117770.9,78902.78,38868.12
Vietnam,Clothes,Offline,H,8/26/2013,303569257,9/4/2013,1744,109.28,35.84,190584.32,62504.96,128079.36
Taiwan,Baby Food,Online,C,7/29/2015,410063254,9/2/2015,5684,255.28,159.42,1451011.52,906143.28,544868.24
Thailand,Office Supplies,Offline,C,10/27/2012,386938750,11/1/2012,2630,651.21,524.96,1712682.3,1380644.8,332037.5
Kyrgyzstan,Baby Food,Online,L,11/7/2011,210854947,12/25/2011,5519,255.28,159.42,1408890.32,879838.98,529051.34
Singapore,Cereal,Offline,M,5/17/2014,134592235,7/4/2014,7688,205.7,117.11,1581421.6,900341.68,681079.92
Bangladesh,Snacks,Offline,C,1/2/2012,598379647,1/11/2012,2690,152.58,97.44,410440.2,262113.6,148326.6
Vietnam,Household,Online,L,12/14/2016,351470077,1/5/2017,6661,668.27,502.54,4451346.47,3347418.94,1103927.53
Malaysia,Cereal,Online,H,12/21/2010,356250846,1/16/2011,1397,205.7,117.11,287362.9,163602.67,123760.23
Malaysia,Meat,Offline,M,7/31/2015,409591186,9/4/2015,5989,421.89,364.69,2526699.21,2184128.41,342570.8
Brunei,Personal Care,Online,M,2/14/2017,193217599,3/26/2017,6236,81.73,56.67,509668.28,353394.12,156274.16
