Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Belarus,Vegetables,Online,H,10/12/2013,938143432,10/27/2013,6344,154.06,90.93,977356.64,576859.92,400496.72
Georgia,Snacks,Offline,M,11/26/2013,968296182,12/19/2013,9213,152.58,97.44,1405719.54,897714.72,508004.82
Lithuania,Fruits,Online,H,11/24/2010,432445323,11/29/2010,9036,9.33,6.92,84305.88,62529.12,21776.76
Albania,Personal Care,Offline,C,9/23/2012,238043963,10/4/2012,1353,81.73,56.67,110580.69,76674.51,33906.18
Hungary,Household,Online,C,4/15/2017,205857455,4/15/2017,6650,668.27,502.54,4443995.5,3341891,1102104.5
Iceland,Fruits,Offline,C,7/26/2013,781726872,7/30/2013,9208,9.33,6.92,85910.64,63719.36,22191.28
Macedonia,Snacks,Offline,H,1/7/2011,874322307,1/7/2011,255,152.58,97.44,38907.9,24847.2,14060.7
Andorra,Beverages,Offline,L,8/24/2012,499929273,8/27/2012,9036,47.45,31.79,428758.2,287254.44,141503.76
Belarus,Cosmetics,Online,L,1/30/2017,173419034,3/20/2017,7401,437.2,263.33,3235717.2,1948905.33,1286811.87
Moldova ,Meat,Online,M,2/3/2010,555449283,2/14/2010,8641,421.89,364.69,3645551.49,3151286.29,494265.2
Belgium,Vegetables,Online,H,7/14/2012,350522077,7/24/2012,6127,154.06,90.93,943925.62,557128.11,386797.51
Slovenia,Clothes,Online,M,6/3/2014,918881309,7/7/2014,6254,109.28,35.84,683437.12,224143.36,459293.76
Albania,Vegetables,Offline,H,7/3/2013,715799891,7/8/2013,9949,154.06,90.93,1532742.94,904662.57,628080.37
Liechtenstein,Snacks,Offline,H,4/30/2016,134623992,5/31/2016,7086,152.58,97.44,1081181.88,690459.84,390722.04
Bosnia and Herzegovina,Household,Offline,H,6/14/2011,556994235,7/15/2011,5827,668.27,502.54,3894009.29,2928300.58,965708.71
Switzerland,Vegetables,Online,H,6/18/2011,252639043,6/24/2011,362,154.06,90.93,55769.72,32916.66,22853.06
Italy,Beverages,Offline,M,5/28/2010,263935649,7/8/2010,3279,47.45,31.79,155588.55,104239.41,51349.14
Portugal,Meat,Offline,H,5/22/2013,535457170,7/9/2013,2530,421.89,364.69,1067381.7,922665.7,144716
Cyprus,Cereal,Offline,C,1/25/2016,287559688,3/11/2016,4157,205.7,117.11,855094.9,486826.27,368268.63
Andorra,Clothes,Online,M,12/19/2016,963605964,1/5/2017,1273,109.28,35.84,139113.44,45624.32,93489.12
Finland,Office Supplies,Offline,L,3/29/2017,111672008,5/3/2017,5083,651.21,524.96,3310100.43,2668371.68,641728.75
Greece,Beverages,Online,L,5/27/2016,611331069,6/14/2016,5303,47.45,31.79,251627.35,168582.37,83044.98
San Marino,Baby Food,Offline,M,12/19/2016,146769464,1/2/2017,1201,255.28,159.42,306591.28,191463.42,115127.86
Bosnia and Herzegovina,Clothes,Online,H,6/11/2013,333709990,7/18/2013,1057,109.28,35.84,115508.96,37882.88,77626.08
Bulgaria,Snacks,Online,C,2/22/2013,562054383,2/25/2013,3237,152.58,97.44,493901.46,315413.28,178488.18
Sweden,Office Supplies,Offline,C,2/2/2017,415943515,3/17/2017,5784,651.21,524.96,3766598.64,3036368.64,730230
Luxembourg,Clothes,Online,L,1/17/2017,581363713,2/1/2017,7297,109.28,35.84,797416.16,261524.48,535891.68
Montenegro,Cereal,Offline,M,6/26/2012,950651538,8/3/2012,7770,205.7,117.11,1598289,909944.7,688344.3
Iceland,Meat,Offline,L,8/18/2011,510204064,8/28/2011,9575,421.89,364.69,4039596.75,3491906.75,547690
Iceland,Vegetables,Online,H,10/4/2012,636938655,10/30/2012,3157,154.06,90.93,486367.42,287066.01,199301.41
Romania,Vegetables,Online,M,7/21/2014,441276443,8/25/2014,2360,154.06,90.93,363581.6,214594.8,148986.8
Hungary,Beverages,Offline,H,6/18/2014,514557826,7/3/2014,7950,47.45,31.79,377227.5,252730.5,124497
Russia,Office Supplies,Offline,H,6/19/2014,940608489,7/13/2014,5809,651.21,524.96,3782878.89,3049492.64,733386.25
Vatican City,Household,Online,L,7/8/2010,120282971,7/14/2010,3259,668.27,502.54,2177891.93,1637777.86,540114.07
Moldova ,Meat,Offline,C,5/29/2012,929356086,7/18/2012,5973,421.89,364.69,2519948.97,2178293.37,341655.6
Estonia,Clothes,Offline,M,6/25/2016,522148692,8/7/2016,4256,109.28,35.84,465095.68,152535.04,312560.64
Iceland,Office Supplies,Online,L,9/5/2015,119329392,9/5/2015,1074,651.21,524.96,699399.54,563807.04,135592.5
Estonia,Meat,Online,L,6/24/2016,981653583,8/3/2016,1964,421.89,364.69,828591.96,716251.16,112340.8
United Kingdom,Vegetables,Offline,L,2/14/2014,336647117,4/1/2014,218,154.06,90.93,33585.08,19822.74,13762.34
Cyprus,Baby Food,Online,C,1/5/2017,575655543,2/18/2017,8122,255.28,159.42,2073384.16,1294809.24,778574.92
United Kingdom,Vegetables,Online,L,6/6/2013,212250554,6/8/2013,8510,154.06,90.93,1311050.6,773814.3,537236.3
Ireland,Meat,Offline,C,7/20/2016,388176429,8/23/2016,8886,421.89,364.69,3748914.54,3240635.34,508279.2
Greece,Vegetables,Offline,H,6/21/2012,388342940,7/17/2012,8161,154.06,90.93,1257283.66,742079.73,515203.93
Romania,Household,Online,H,11/25/2012,703104674,1/10/2013,3153,668.27,502.54,2107055.31,1584508.62,522546.69
Lithuania,Vegetables,Offline,M,8/29/2015,966825044,9/17/2015,3870,154.06,90.93,596212.2,351899.1,244313.1
Austria,Clothes,Online,L,5/31/2010,722496402,7/7/2010,1596,109.28,35.84,174410.88,57200.64,117210.24
Liechtenstein,Personal Care,Online,C,12/27/2015,623949897,2/4/2016,9495,81.73,56.67,776026.35,538081.65,237944.7
Germany,Cosmetics,Offline,C,9/9/2012,575577008,10/5/2012,4882,437.2,263.33,2134410.4,1285577.06,848833.34
Romania,Household,Online,H,12/29/2014,424604690,1/12/2015,8818,668.27,502.54,5892804.86,4431397.72,1461407.14
Ireland,Beverages,Online,H,11/7/2013,677202260,11/30/2013,8053,47.45,31.79,382114.85,256004.87,126109.98
Greece,Vegetables,Offline,H,4/24/2016,539105832,5/16/2016,2251,154.06,90.93,346789.06,204683.43,142105.63
Slovakia,Baby Food,Offline,M,9/21/2010,736676490,10/5/2010,7799,255.28,159.42,1990928.72,1243316.58,747612.14
Cyprus,Beverages,Offline,C,4/1/2010,633068978,4/2/2010,8034,47.45,31.79,381213.3,255400.86,125812.44
Bosnia and Herzegovina,Vegetables,Online,H,7/6/2010,669327294,7/30/2010,7675,154.06,90.93,1182410.5,697887.75,484522.75
Belgium,Vegetables,Offline,H,4/28/2012,979534423,6/5/2012,4858,154.06,90.93,748423.48,441737.94,306685.54
Romania,Fruits,Online,M,10/13/2010,702948892,11/29/2010,7053,9.33,6.92,65804.49,48806.76,16997.73
Latvia,Fruits,Online,M,3/14/2016,763875377,4/12/2016,6554,9.33,6.92,61148.82,45353.68,15795.14
Austria,Household,Online,L,2/18/2011,751371991,2/27/2011,6524,668.27,502.54,4359793.48,3278570.96,1081222.52
Greece,Personal Care,Offline,H,4/14/2017,577987563,5/11/2017,8219,81.73,56.67,671738.87,465770.73,205968.14
Liechtenstein,Household,Online,M,5/31/2010,622723805,7/16/2010,6667,668.27,502.54,4455356.09,3350434.18,1104921.91
Belgium,Personal Care,Offline,M,5/7/2011,762281930,6/20/2011,5018,81.73,56.67,410121.14,284370.06,125751.08
San Marino,Meat,Offline,H,6/5/2015,337993371,7/18/2015,8604,421.89,364.69,3629941.56,3137792.76,492148.8
Denmark,Fruits,Offline,C,4/12/2010,321157681,4/15/2010,6550,9.33,6.92,61111.5,45326,15785.5
Latvia,Snacks,Offline,L,8/26/2015,763776671,9/7/2015,7345,152.58,97.44,1120700.1,715696.8,405003.3
Czech Republic,Fruits,Offline,C,5/5/2014,596457469,6/20/2014,3875,9.33,6.92,36153.75,26815,9338.75
Vatican City,Fruits,Online,H,11/28/2015,239182937,12/19/2015,8401,9.33,6.92,78381.33,58134.92,20246.41
Austria,Cereal,Online,C,2/15/2015,657923829,2/18/2015,3136,205.7,117.11,645075.2,367256.96,277818.24
Serbia,Fruits,Offline,H,12/29/2012,427877414,1/30/2013,7290,9.33,6.92,68015.7,50446.8,17568.9
Macedonia,Cereal,Offline,C,6/17/2016,692174565,6/29/2016,8690,205.7,117.11,1787533,1017685.9,769847.1
Spain,Vegetables,Offline,L,10/12/2010,857114112,11/1/2010,7968,154.06,90.93,1227550.08,724530.24,503019.84
Poland,Cereal,Offline,L,11/4/2013,110210311,12/11/2013,2535,205.7,117.11,521449.5,296873.85,224575.65
Austria,Cereal,Offline,C,2/6/2017,533781754,3/6/2017,6738,205.7,117.11,1386006.6,789087.18,596919.42
Macedonia,Baby Food,Online,L,11/19/2012,864471948,12/7/2012,5315,255.28,159.42,1356813.2,847317.3,509495.9
France,Baby Food,Offline,H,10/27/2010,648124539,11/8/2010,3309,255.28,159.42,844721.52,527520.78,317200.74
Netherlands,Meat,Offline,H,12/19/2012,847747838,1/6/2013,6279,421.89,364.69,2649047.31,2289888.51,359158.8
United Kingdom,Baby Food,Offline,C,5/22/2016,836852061,7/5/2016,1976,255.28,159.42,504433.28,315013.92,189419.36
Montenegro,Office Supplies,Offline,H,12/12/2015,976399457,1/30/2016,7152,651.21,524.96,4657453.92,3754513.92,902940
Andorra,Vegetables,Offline,L,5/1/2010,169709861,5/27/2010,9774,154.06,90.93,1505782.44,888749.82,617032.62
Belarus,Clothes,Online,L,7/19/2017,192288482,8/28/2017,1290,109.28,35.84,140971.2,46233.6,94737.6
Andorra,Snacks,Offline,H,10/10/2011,933701694,11/15/2011,1935,152.58,97.44,295242.3,188546.4,106695.9
Liechtenstein,Fruits,Online,L,8/30/2016,629051673,10/16/2016,9224,9.33,6.92,86059.92,63830.08,22229.84
Andorra,Household,Online,H,10/28/2011,235846269,12/8/2011,1007,668.27,502.54,672947.89,506057.78,166890.11
Kosovo,Cereal,Offline,L,4/20/2011,655698668,4/26/2011,4662,205.7,117.11,958973.4,545966.82,413006.58
Ukraine,Vegetables,Online,C,9/3/2016,886020600,10/9/2016,2040,154.06,90.93,314282.4,185497.2,128785.2
Liechtenstein,Clothes,Online,H,8/17/2012,214543521,9/11/2012,7050,109.28,35.84,770424,252672,517752
Kosovo,Meat,Online,C,6/22/2012,961946856,7/27/2012,306,421.89,364.69,129098.34,111595.14,17503.2
Monaco,Fruits,Offline,L,11/29/2010,946973264,12/6/2010,9287,9.33,6.92,86647.71,64266.04,22381.67
Estonia,Cosmetics,Online,C,6/16/2014,947338473,7/8/2014,7361,437.2,263.33,3218229.2,1938372.13,1279857.07
Slovakia,Office Supplies,Online,M,11/24/2012,395718371,1/12/2013,715,651.21,524.96,465615.15,375346.4,90268.75
Kosovo,Baby Food,Online,H,8/17/2011,662322652,8/27/2011,4846,255.28,159.42,1237086.88,772549.32,464537.56
Armenia,Personal Care,Online,L,10/6/2011,664334952,11/1/2011,330,81.73,56.67,26970.9,18701.1,8269.8
Armenia,Baby Food,Offline,C,3/12/2011,763378417,4/8/2011,9492,255.28,159.42,2423117.76,1513214.64,909903.12
United Kingdom,Cereal,Offline,M,2/13/2016,882300698,3/4/2016,1238,205.7,117.11,254656.6,144982.18,109674.42
Liechtenstein,Clothes,Online,H,4/20/2014,381443011,5/10/2014,6318,109.28,35.84,690431.04,226437.12,463993.92
Romania,Household,Offline,L,9/14/2014,569195497,9/22/2014,6451,668.27,502.54,4311009.77,3241885.54,1069124.23
Greece,Personal Care,Online,C,7/4/2012,868000447,8/12/2012,9476,81.73,56.67,774473.48,537004.92,237468.56
Armenia,Clothes,Online,C,12/19/2016,678850638,12/31/2016,5844,109.28,35.84,638632.32,209448.96,429183.36
Denmark,Personal Care,Online,H,4/13/2013,113220393,5/3/2013,3285,81.73,56.67,268483.05,186160.95,82322.1
Netherlands,Household,Online,C,12/29/2014,378870666,1/27/2015,5104,668.27,502.54,3410850.08,2564964.16,845885.92
Luxembourg,Office Supplies,Online,M,9/9/2012,997534406,10/14/2012,1453,651.21,524.96,946208.13,762766.88,183441.25
Slovakia,Cereal,Offline,C,4/12/2016,574920403,4/24/2016,578,205.7,117.11,118894.6,67689.58,51205.02
Kosovo,Office Supplies,Online,L,6/17/2015,722089564,7/25/2015,1203,651.21,524.96,783405.63,631526.88,151878.75
Iceland,Meat,Online,L,9/25/2011,677046477,10/19/2011,1953,421.89,364.69,823951.17,712239.57,111711.6
Belgium,Vegetables,Offline,M,5/1/2017,948741805,5/1/2017,2638,154.06,90.93,406410.28,239873.34,166536.94
Albania,Beverages,Online,L,7/13/2015,290610110,8/9/2015,6844,47.45,31.79,324747.8,217570.76,107177.04
Denmark,Meat,Online,H,8/2/2014,162347304,8/28/2014,1030,421.89,364.69,434546.7,375630.7,58916
Armenia,Baby Food,Offline,H,1/2/2016,227772605,1/22/2016,1830,255.28,159.42,467162.4,291738.6,175423.8
Romania,Clothes,Offline,C,5/20/2011,445687282,6/11/2011,7626,109.28,35.84,833369.28,273315.84,560053.44
Luxembourg,Snacks,Online,C,6/27/2012,599105775,7/27/2012,7567,152.58,97.44,1154572.86,737328.48,417244.38
Albania,Meat,Offline,H,11/3/2012,651622140,12/15/2012,8327,421.89,364.69,3513078.03,3036773.63,476304.4
San Marino,Office Supplies,Online,C,9/13/2012,460415828,10/22/2012,6130,651.21,524.96,3991917.3,3218004.8,773912.5
Russia,Household,Online,C,1/15/2017,956012523,1/30/2017,4205,668.27,502.54,2810075.35,2113180.7,696894.65
Netherlands,Meat,Online,C,6/26/2014,795732295,7/17/2014,3724,421.89,364.69,1571118.36,1358105.56,213012.8
Ukraine,Vegetables,Offline,H,12/16/2011,772222411,1/14/2012,6627,154.06,90.93,1020955.62,602593.11,418362.51
Ireland,Fruits,Online,C,12/5/2014,510796296,12/19/2014,4830,9.33,6.92,45063.9,33423.6,11640.3
Ukraine,Baby Food,Offline,L,4/9/2014,880383670,4/14/2014,3947,255.28,159.42,1007590.16,629230.74,378359.42
Andorra,Baby Food,Online,L,7/2/2010,638981854,8/6/2010,7785,255.28,159.42,1987354.8,1241084.7,746270.1
Lithuania,Beverages,Online,H,12/11/2014,216320216,1/17/2015,2814,47.45,31.79,133524.3,89457.06,44067.24
Macedonia,Fruits,Online,M,10/1/2010,460266053,10/31/2010,1808,9.33,6.92,16868.64,12511.36,4357.28
Lithuania,Fruits,Online,C,10/23/2012,624739539,11/19/2012,3168,9.33,6.92,29557.44,21922.56,7634.88
Georgia,Snacks,Online,C,4/2/2010,790855395,4/26/2010,541,152.58,97.44,82545.78,52715.04,29830.74
Monaco,Clothes,Offline,M,7/21/2013,668571984,9/3/2013,4162,109.28,35.84,454823.36,149166.08,305657.28
Croatia,Snacks,Offline,H,4/21/2010,157271707,4/28/2010,9048,152.58,97.44,1380543.84,881637.12,498906.72
Croatia,Personal Care,Offline,C,4/25/2011,438364207,5/23/2011,565,81.73,56.67,46177.45,32018.55,14158.9
Latvia,Fruits,Online,M,9/22/2016,509995925,10/25/2016,7982,9.33,6.92,74472.06,55235.44,19236.62
Moldova ,Household,Offline,H,11/3/2013,896111285,11/28/2013,8098,668.27,502.54,5411650.46,4069568.92,1342081.54
Andorra,Clothes,Online,H,1/4/2015,263355433,1/21/2015,1580,109.28,35.84,172662.4,56627.2,116035.2
Ukraine,Personal Care,Online,L,2/21/2010,743149411,3/14/2010,3280,81.73,56.67,268074.4,185877.6,82196.8
Albania,Baby Food,Offline,C,2/9/2014,593221652,2/19/2014,6324,255.28,159.42,1614390.72,1008172.08,606218.64
Malta,Office Supplies,Offline,L,8/24/2012,204822766,8/25/2012,463,651.21,524.96,301510.23,243056.48,58453.75
Kosovo,Fruits,Offline,M,2/19/2015,212273299,3/17/2015,5241,9.33,6.92,48898.53,36267.72,12630.81
Cyprus,Beverages,Online,H,11/1/2010,653320300,12/6/2010,850,47.45,31.79,40332.5,27021.5,13311
Andorra,Personal Care,Online,C,9/9/2010,568616569,10/1/2010,5133,81.73,56.67,419520.09,290887.11,128632.98
Spain,Personal Care,Online,M,12/16/2011,857550561,1/10/2012,7123,81.73,56.67,582162.79,403660.41,178502.38
Luxembourg,Vegetables,Offline,C,5/29/2011,718203151,6/27/2011,1127,154.06,90.93,173625.62,102478.11,71147.51
Slovakia,Clothes,Online,H,1/20/2017,152676331,1/27/2017,9174,109.28,35.84,1002534.72,328796.16,673738.56
Norway,Fruits,Online,L,10/19/2016,753821599,11/10/2016,1418,9.33,6.92,13229.94,9812.56,3417.38
Czech Republic,Clothes,Offline,C,6/25/2010,104341638,7/9/2010,5864,109.28,35.84,640817.92,210165.76,430652.16
Serbia,Personal Care,Online,L,10/23/2016,499411714,10/29/2016,5879,81.73,56.67,480490.67,333162.93,147327.74
Iceland,Cereal,Online,L,2/28/2015,773637759,4/7/2015,5460,205.7,117.11,1123122,639420.6,483701.4
Malta,Meat,Offline,H,1/20/2010,269551122,2/24/2010,5022,421.89,364.69,2118731.58,1831473.18,287258.4
Andorra,Meat,Online,L,7/28/2013,161916863,8/8/2013,3653,421.89,364.69,1541164.17,1332212.57,208951.6
Estonia,Vegetables,Offline,H,5/10/2013,637708127,5/25/2013,861,154.06,90.93,132645.66,78290.73,54354.93
Iceland,Household,Offline,C,6/19/2017,437682712,7/2/2017,8895,668.27,502.54,5944261.65,4470093.3,1474168.35
Slovenia,Baby Food,Online,L,8/3/2010,728052222,8/28/2010,5686,255.28,159.42,1451522.08,906462.12,545059.96
Ireland,Baby Food,Offline,H,4/27/2017,116004312,4/30/2017,7109,255.28,159.42,1814785.52,1133316.78,681468.74
Croatia,Household,Online,M,11/30/2014,476357591,12/27/2014,3652,668.27,502.54,2440522.04,1835276.08,605245.96
Luxembourg,Snacks,Offline,M,4/9/2016,278357350,4/21/2016,981,152.58,97.44,149680.98,95588.64,54092.34
San Marino,Snacks,Online,L,12/1/2015,151336085,12/1/2015,2566,152.58,97.44,391520.28,250031.04,141489.24
Romania,Cereal,Offline,H,4/7/2014,982674968,4/28/2014,4215,205.7,117.11,867025.5,493618.65,373406.85
Armenia,Baby Food,Online,C,6/16/2015,271361291,6/29/2015,691,255.28,159.42,176398.48,110159.22,66239.26
Austria,Snacks,Offline,H,10/21/2013,489502131,11/3/2013,3413,152.58,97.44,520755.54,332562.72,188192.82
Armenia,Meat,Offline,H,10/16/2011,284058654,10/17/2011,8123,421.89,364.69,3427012.47,2962376.87,464635.6
Italy,Household,Online,H,2/20/2016,880884492,3/10/2016,2151,668.27,502.54,1437448.77,1080963.54,356485.23
Albania,Cereal,Online,H,1/31/2015,941536319,3/9/2015,375,205.7,117.11,77137.5,43916.25,33221.25
Estonia,Office Supplies,Online,L,11/17/2010,635453355,11/30/2010,3624,651.21,524.96,2359985.04,1902455.04,457530
Moldova ,Vegetables,Offline,M,2/13/2017,908470904,3/11/2017,5584,154.06,90.93,860271.04,507753.12,352517.92
Kosovo,Office Supplies,Offline,C,5/16/2014,575441396,6/11/2014,4751,651.21,524.96,3093898.71,2494084.96,599813.75
United Kingdom,Beverages,Online,H,3/28/2017,280163657,4/26/2017,5507,47.45,31.79,261307.15,175067.53,86239.62
Luxembourg,Snacks,Offline,C,6/15/2016,929621303,6/24/2016,4457,152.58,97.44,680049.06,434290.08,245758.98
Andorra,Personal Care,Online,H,7/28/2016,413484466,8/21/2016,8097,81.73,56.67,661767.81,458856.99,202910.82
Estonia,Vegetables,Offline,C,4/3/2012,724885499,4/4/2012,8583,154.06,90.93,1322296.98,780452.19,541844.79
Luxembourg,Cereal,Online,H,5/2/2014,291589868,5/25/2014,6776,205.7,117.11,1393823.2,793537.36,600285.84
Austria,Beverages,Offline,H,5/31/2011,381101834,6/16/2011,5357,47.45,31.79,254189.65,170299.03,83890.62
Serbia,Personal Care,Online,M,3/10/2012,108339631,3/21/2012,8959,81.73,56.67,732219.07,507706.53,224512.54
Switzerland,Cosmetics,Online,C,1/11/2010,285883843,2/10/2010,8237,437.2,263.33,3601216.4,2169049.21,1432167.19
Bosnia and Herzegovina,Fruits,Offline,L,4/12/2015,613139951,4/21/2015,592,9.33,6.92,5523.36,4096.64,1426.72
United Kingdom,Personal Care,Online,C,12/1/2013,112968051,1/2/2014,8612,81.73,56.67,703858.76,488042.04,215816.72
Netherlands,Office Supplies,Online,M,5/29/2016,841575753,6/14/2016,9822,651.21,524.96,6396184.62,5156157.12,1240027.5
Macedonia,Clothes,Offline,H,1/15/2016,697078931,2/20/2016,1,109.28,35.84,109.28,35.84,73.44
Serbia,Office Supplies,Offline,L,12/12/2016,817468917,12/29/2016,6073,651.21,524.96,3954798.33,3188082.08,766716.25
Bosnia and Herzegovina,Office Supplies,Offline,C,4/30/2013,269630944,6/9/2013,8643,651.21,524.96,5628408.03,4537229.28,1091178.75
Finland,Snacks,Offline,C,12/8/2015,193607270,12/18/2015,1548,152.58,97.44,236193.84,150837.12,85356.72
Estonia,Beverages,Online,C,4/4/2010,595049417,4/17/2010,7201,47.45,31.79,341687.45,228919.79,112767.66
Czech Republic,Fruits,Offline,M,11/8/2016,575177466,11/11/2016,6649,9.33,6.92,62035.17,46011.08,16024.09
Switzerland,Clothes,Online,C,5/18/2015,796827495,6/4/2015,7818,109.28,35.84,854351.04,280197.12,574153.92
Spain,Household,Offline,L,5/25/2015,541945540,5/26/2015,2583,668.27,502.54,1726141.41,1298060.82,428080.59
Monaco,Beverages,Online,M,4/5/2014,471768224,4/22/2014,5556,47.45,31.79,263632.2,176625.24,87006.96
Albania,Vegetables,Offline,C,6/11/2017,526591718,6/20/2017,9046,154.06,90.93,1393626.76,822552.78,571073.98
Andorra,Fruits,Online,H,11/19/2010,435554111,11/23/2010,8995,9.33,6.92,83923.35,62245.4,21677.95
Norway,Personal Care,Online,L,12/9/2010,635061967,12/19/2010,7803,81.73,56.67,637739.19,442196.01,195543.18
Italy,Baby Food,Online,M,9/5/2011,999150598,10/20/2011,9720,255.28,159.42,2481321.6,1549562.4,931759.2
Sweden,Personal Care,Offline,C,6/8/2010,490127408,7/16/2010,8447,81.73,56.67,690373.31,478691.49,211681.82
Hungary,Fruits,Online,C,3/16/2016,237580049,4/15/2016,4071,9.33,6.92,37982.43,28171.32,9811.11
Germany,Personal Care,Offline,L,7/16/2013,962575995,8/6/2013,6482,81.73,56.67,529773.86,367334.94,162438.92
Bosnia and Herzegovina,Beverages,Online,H,11/11/2015,280270946,11/21/2015,7256,47.45,31.79,344297.2,230668.24,113628.96
Albania,Fruits,Online,C,7/18/2017,780808913,8/31/2017,7564,9.33,6.92,70572.12,52342.88,18229.24
Czech Republic,Meat,Online,C,6/5/2016,314336287,6/20/2016,7948,421.89,364.69,3353181.72,2898556.12,454625.6
San Marino,Personal Care,Online,M,11/20/2015,178492057,1/2/2016,8621,81.73,56.67,704594.33,488552.07,216042.26
Vatican City,Office Supplies,Offline,M,9/24/2012,196285188,11/13/2012,4004,651.21,524.96,2607444.84,2101939.84,505505
Latvia,Cereal,Offline,H,4/4/2015,257342565,5/3/2015,2238,205.7,117.11,460356.6,262092.18,198264.42
Ireland,Snacks,Offline,M,7/31/2015,305607306,8/19/2015,4848,152.58,97.44,739707.84,472389.12,267318.72
Lithuania,Cosmetics,Offline,C,8/18/2010,874701678,9/10/2010,2519,437.2,263.33,1101306.8,663328.27,437978.53
Croatia,Baby Food,Offline,L,12/21/2016,289757382,1/6/2017,4503,255.28,159.42,1149525.84,717868.26,431657.58
France,Household,Online,C,12/23/2013,790164458,12/25/2013,6077,668.27,502.54,4061076.79,3053935.58,1007141.21
Latvia,Snacks,Online,M,9/19/2016,834817445,11/8/2016,9888,152.58,97.44,1508711.04,963486.72,545224.32
Denmark,Beverages,Online,L,7/26/2014,217802083,8/29/2014,1331,47.45,31.79,63155.95,42312.49,20843.46
Poland,Beverages,Online,M,12/13/2016,112802827,1/9/2017,9718,47.45,31.79,461119.1,308935.22,152183.88
France,Vegetables,Online,M,2/14/2010,432731997,2/14/2010,3869,154.06,90.93,596058.14,351808.17,244249.97
Czech Republic,Personal Care,Online,M,2/13/2015,943151223,2/22/2015,8261,81.73,56.67,675171.53,468150.87,207020.66
